5047490;;A Forestry Commission plantation surrounded by, probably wet, rough grassland. The island of trees left in the middle was still there 7 months later when Tam Nugent flew over [[[5308192]]] - we wonder why?;;neutral
5049244;;A new arrival for the sculpture trail. According to the Forestry Commission leaflet the trail through Skelbo Wood contains "woodland creatures carved to the designs of local school children".;;neutral
5051900;;With sign showing correct spelling of the wood's name. The car park was temporarily closed while the Forestry Commission carried out thinning operations.;;neutral
5051954;;Looking north on a new part of National Cycle Route 466 through Forestry Commission Land.;;neutral
5052787;;The sign board reads: "Permissive path This path is provided for the public under an agreement between the owner and the Forestry Commission Please keep to marked paths For the sake of wildlife dogs must be kept under close control The Portman Estate". On one post of the notice are a white arrow on a green disc with wording "Permissive path", and a broken disc indicating "Walkers welcome".;;neutral
5209675;;A small area of commercial fir trees has been felled by the Forestry Commission to provide a viewpoint over the city of Inverness. We arrived just as the Inverness Harbour pilot boat was preceding a small coaster into Inverness Harbour under the A9 Kessock Bridge.;;positive
5067640;;An external view of the cafeteria in this Forestry Commission maintained 'green space'. The main entrance to the park is the off the B6030 (the main Ollerton - Clipstone) road.;;neutral
5067634;;Children on a section of the "Go Ape" tree-top activity circuit above one of the principal avenues in this Forestry Commission maintained 'green space'. The main entrance to the park is the off the B6030 (the main Ollerton - Clipstone) road.;;neutral
5076218;;Galloway Forest Park was, established in 1947. It covers around 300 square miles of woodland in Dumfries and Galloway operated by Forestry Commission Scotland and receives over 800,000 visitors per year. As well as catering for recreation, the park includes economically valuable woodland, producing 500,000 tons of timber per year.;;positive
5087577;;Beside the Forestry Commission owned Dodd Wood and Mirehouse is the Old Sawmill Tearoom.;;neutral
5087585;;One of several tracks in Dodd Wood. Several trails, way marked by the Forestry Commission, make use of this track in the wood. The overhanging trees sheltered me from the worst of the torrential rain which was falling at the time.;;neutral
5089496;;View along the footpath through Rabbit Warren plantation. Ahead lies a junction with one of the Forestry Commission's way marked trails.;;neutral
5089507;;The building housing public toilets opposite the Old Sawmill Tearoom at the car park which serves both the Forestry Commission owned Dodd Wood and Mirehouse. The veranda came in handy as a shelter from the rain whilst peeling off soaking wet waterproofs before visiting the tea room opposite.;;neutral
5090304;;I shall be sending these pictures to the Forestry Commission;;neutral
5095642;;A path through the northern section of Delamere Forest above Ashton Road. Delamere, which means "forest of the lakes", is all that remains of the great forests of Mara and Mondrem which covered over 60 square miles (160 km2) of this part of Cheshire. Established in the late 11th century, they were the hunting forests of the Norman Earls of Chester. Today the woodland, which is managed by the Forestry Commission, covers an area of 972 hectares (2,400 acres) making it the largest area of woodland in the county. It contains a mixture of deciduous and evergreen trees. Source: Wikipedia Wikipedia https://en.wikipedia.org/wiki/Delamere_Forest;;neutral
5101532;;Built by the Forestry Commission it allows walkers a crossing on a section of river with very few crossings;;positive
5101836;;Whitemead Park was the Administrative Headquarters of the Forest of Dean from 1809 to 1968 when they were transferred to a new office in Coleford. The Forestry Commission put the park 33.49 acres and all buildings up for sale.The Civil Service Motoring Association purchased it 1970. It opened for use on the 3rd of April 1971. The buildings shown are swimming pool, restaurant, bar, etc. the shop is behind this complex. Open to non members.;;neutral
5104639;;Not a public park in for cars, although the Forestry Commission woods are publicly accessible. A privileged car is parked. This is also the access route to a covered reservoir around to the right.;;neutral
5104655;;The Forestry Commission appear to be reducing the possibility of any accidents involving their trees on Wootton Road.;;positive
5104720;;One of many paths and tracks in the Forestry Commission woodland.;;neutral
5114654;;This ford at Wootton is undergoing significant works by the Forestry Commission in order to restore the meanders into Avon Water previously removed in Victorian times when canals were created. This is part of Natural England's High Level Scheme which aims to manage Sites of Special Scientific Interest (SSSI's). A good description of these works can be viewed at: http://www.geograph.org.uk/photo/277814 On the day of our visit there was a temporary footbridge erected for the New Forest marathon.;;neutral
5114669;;This is a second ford on Avon Water recently modified by works being carried out by the Forestry Commission as part of its High Level Scheme Stewardship obligations.;;neutral
5120218;;Forestry Commission information board at the ferry terminal.;;neutral
5122880;;This path goes to The Vat or on over to the Forestry Commission's Cambus o' May woodland.;;neutral
5124481;;The Forestry Commission woodland on kame and kettle terrain beneath a steep bouldery slope.;;neutral
5124497;;Through the Forestry Commission woodland to a pass and continuation over to Muir of Dinnet.;;neutral
5124696;;A track and path link the Forestry Commission car park at Cambus o' May with Burn o' Vat or Lochhead.;;neutral
5124705;;The northern end of the track from the Forestry Commission car park at Cambus o' May.;;neutral
5127184;;Waymarked as the "White" route by the Forestry Commission.;;neutral
5128191;;The farm access road clips the corner of Forestry Commission woodland.;;neutral
5138060;;The small post details management [Forestry Commission] and welcoes visitors.;;neutral
